"https://www.tripoto.com/trip/dream-destinations-in-india-you-must-visit
"," The World is a book, and those who do not travel read only a page.But before you set your heart on exploring the world, make sure you’ve enjoyed the serenity of these exotic, dream destinations closer home.Here’s a snapshot of places in India which will most definitely tickle your travel bone and remind you of their overseas counterparts.Want to meet your favourite Tripoto writer to get tips on how to become a better travel blogger?Share a trip on Tripoto and if you have potential, we will invite you to have a #CoffeeAtTripoto headquarters with us."
"https://www.tripoto.com/trip/hidden-places-in-goa
"," Where Mollen National Park boasts reptile spotting, the Wildlife Sanctuary is known for sights of leopards, gaur and sloth bears.The narrow creek is on the list of hidden places in Goa because not many venture into the muddy waters and thick mangrove for a sight of sunbathing crocs.Credits: Targumanu The place also demonstrates the distillation processes of cashew juices in the production of Goa's famous Fenni.Its beauty lies in the clean white sand, strong waves and the fact that you can see a river meeting the Arabian sea.If you make the investment of renting a room here be ready for a delicious Goan lunch, cocktails enjoyed with sunset and old world vibes as you dip your toes in ocean water."
"https://www.tripoto.com/trip/14-long-weekends-in-2017-in-india-583ed79f08fbe
"," Marking the beginning of a new year, it is celebrated through indigenous dance performances, music talent shows, songs and games.May is the ideal month to visit the capital of Nilgiri Hills, Ooty , where two mountain ranges meet.Botanical Gardens on the slopes of the Doddabetta peak and the small tea factory and museum in Ooty are definitely must-see spots.Take a five-day trek to Har ki Dun , a valley dotted with ancient villages that witnessed the ascent of the Pandavas to heaven.October serves as the best time to visit Pushkar , the Hindu pilgrimage centre that has lately emerged as the new hippie hub in the state of Rajasthan."
"https://www.tripoto.com/trip/10-cities-to-travel-to-when-you-are-young-almost-broke-and-open-to-anything-57920709d502f
"," Things to do: Take a tour of Egypt's best known archaeological site, the Pyramids of Giza ; head downtown to the Egyptian Museum to explore its important collections of ancient artifacts; have a picnic at Al-Azhar Park , amidst the lush grass and fountains; roam through the winding alleys of the most colorful and interesting Khan Al-Khalili Bazaar .Even though Amman isn't as popular as Petra, Wadi Rum or the Dead Sea, a halt in the city is necessary for a Middle Eastern experience, featuring Roman ruins, coffeehouses and souqs.Things to do: Fly a kite or just take a stroll along the Galle Face Green , a pretty stretch near the beach; learn the story of ancient Sri Lanka at the National Museum ; explore the market at Pettah and pick up some spices and dried fish; take a break at Beira Lake , with its serene green-colored water.Things to do: Rent a surfboard or even get some surf lessons at Kuta Beach ; pay your respects at the Memorial Wall , built to remember the 2002 bombing victims; hike up to Mt.Things to do: Visit the striking Royal Palace with its traditional Khmer architecture; spend time at the Tuol Sleng Museum of Genocidal Crimes ; get great bargains on clothing and souvenirs at the Russian Market ; head out to the Killing Fields , a disturbing yet a significant monument, signifying Cambodia's brutal history."
"https://www.tripoto.com/trip/goa-hippies-in-1970s-565d42b0c1536
"," As much as the travel agents and the taxi drivers would like to tell you that the only reason Russians come to Goa is because it is a cheap retreat for them.And, after I delved further, I found out a far more credible and interesting story – The extremely liberal hippie culture of this place.1970s was the time when the hippies had taken fully-grown wings and started migrating to freer pastures in order to attain what they were eternally looking for – salvation.The Goans were open to all cultures and even the usually parochial Indian government conveniently decided to pay no heed to this organic influx of firangs because it only meant a self-sustaining Goa due to tourism amidst the country’s otherwise economic turmoil.Here are 15 photos of Goa hippies from the '70s era that can give you goosebumps on what the normal fare in the state looked like."
"https://www.tripoto.com/trip/rakkar-village-himachal-pradesh-itinerary
"," I mean who would not want to lead a simple, peaceful life amidst the glorious nature, along with kind mountain people.A vacation to the mountains was never enough for me, so with my remote job, I decided to move my base from Pune in Maharashtra to Rakkar Village in Himachal Pradesh.You are going to be surrounded by forests, meadows, paddy farms, mountains, flowing stream and a sky full of stars in the night.You have to cook your own food, for which you have to buy groceries, you have to wash your own clothes and wait for them to dry, you have to manage the garbage produced, so you don't leave behind any trace.I have met people who painted, made beautiful music, cooked, learned about organic farming, helped in teaching, wrote and read books."
"https://www.tripoto.com/trip/passport-in-india-made-easy-new-rules-every-indian-must-know-about
"," ""Madam, aapne apni beti ke form mein father's name nahi likha hai"".In order to conform to the social necessities of the time, the Minister of State for External Affairs has announced new set of rules for passports in India and the application process for them.The new rules have been introduced in various categories including orphaned children, single mothers, government employees and sadhus, among others .A committee, comprising the officials of the Ministry of External Affairs and the Ministry of Women and Child Development, was earlier formed in order to examine various issues pertaining to passport applications where mother/child has insisted that the name of the father should not be mentioned on the passport and also issues relating to adopted children and children with a single parent.In the absence of any deed to this effect, the passport applicant may give a declaration on a plain paper confirming the adoption."
"https://www.tripoto.com/trip/20-reasons-why-a-north-indian-should-never-set-foot-in-south-india-5746a6e1d6709
"," Upper Bhavani Lake, Ooty, Tamil Nadu \ Credits: Prabhu B DossPonmudi wireless repeater station, Kerala \ Credits: Thejas PanarkandyMeenvallam Water Falls, Palakkad, Kerala \ Credits: Vinesh MenonAn artist performing theru koothu in Tamil Nadu \ Credits: KrithikaRajiv Gandhi Tiger Reserve, Nagarhole, Karnataka \ Credits: Srikaanth Sekar"
"https://www.tripoto.com/trip/for-those-who-dream-of-round-the-world-trips-here-s-how-much-they-actually-cost-5809f8d6341ce
"," Generally, you spend on five major things – flight tickets, accommodation, ground transportation, food and drinks and activities you indulge in.It's a matter of using Credit Card miles wisely, hotel deals/ points, couchsurfing occasionally and choosing budget friendly locations,” he said.When I was in Africa there were throngs of Americans from the East Coast who got a $500 RT to Cape Town,” said a traveller, who many many other great insights on long-term trips.Not the cost, which can always be managed, but the one place in this big world that has endless options on how to meaningfully fill your days and evenings.The people just approach you and take you in it's (sic) a beautiful city,” adding, “I also really liked Chiang Mai just as a place to settle down, we stayed 2 months and it felt like home."
"https://www.tripoto.com/trip/long-weekends-in-2018
"," From attending the cultural medley of Rann Utsav in January and partying in Goa in the first week of February to spending summers in the chilly embrace of the Himalayas; 2018 is the year of travel!With floating gardens that feed the population, to a circumference decorated with historical buildings such as Hari Parbat, Shankaracharya Mandir, Hazratbal Dargah and Chashme Shahi, the Dal Lake stands as the last surviving symbol of secularism in Kashmir.Each destination on the trail provides unique experience of the history of central India; from the warrior kindgom of Jhansi where Rani Laxmibai hailed from to the temple complexe dedicated to Shiva and Matanga, the Hindu god of 'love'.Where to go: Bordering Nepal, Bangladesh and Myanmar (Burma), the magical country of Bhutan (aka Kingdom of Druk Yul) is dotted with fluttering prayer flags, kaleidoscopic monasteries, candyfloss clouds and apple orchards.Even though Bhutan offers an array of things to do for travellers, sitting for hours on end, deluged by monastic hymns across the motley of beautiful monasteries is the way to go to really soak in the serenity that laces the air of this Himalayan kingdom."
"https://www.tripoto.com/trip/gokarna-trip-itinerary-566ab204f1300
"," As the beach is popular, I thought it’ll be extremely crowded but I was in for a pleasant surprise with only a few tourists enjoying the afternoon sun.Since it isn’t very high up on the lists of ‘places to visit’, the forest doesn’t have well marked out walking trails and you need to be very careful when exploring this natural habitat.Keep aside at least 2 hours if you want to walk around and admire the rare sightings of birds or revel in the melody of the constant chirps.Picture Credits: Jo Kent And yes, as you may have guessed after a short massage and meditation session at a centre close to the lodge, we made our way to Gokarna beach.The best way to reach by air is to take a flight to Goa’s Dabolim airport and hence take a bus (most reasonable) or a taxi to Gokarna."
"https://www.tripoto.com/trip/15-cheap-unusual-things-to-do-in-delhi-57d7edf785f5c
"," Paharganj is THE place to meet with friends and have a real good time, complete with drinks, not CP, not Hauz Khas.This doubles up as an evening picnic spot for many a couple, children and aeronautic enthusiasts that gather here to catch close-ups of the airplanes landing and taking off everyday.Thursdays are special at the Hazrat Nizamuddin Dargah when you can listen to soulful qawwalis from famous artistes that have been doing it for a living for many a generation.Because it's in the proximity of Delhi University's North Campus, GTB Nagar is home to some of the best cafes in the entire city.We've been hearing since our childhoods that Old Delhi's labyrinthine alleys hold a thousand secrets; Jain Coffee House is truly one of them."
"https://www.tripoto.com/trip/honeymooning-alone-57835ad66e805
"," Meet Huma Mobin and Arsalaan Sever Butt from Lahore, who share the same passion for travelling like most of us.After initial apprehensions, Huma decided to embark on the Greece tour without Arsalaan, since the trip was already paid for and ended up going with her in-laws instead.She visited all the places on their itinerary and took some hilarious pictures just to show how much she missed him.I felt numb honestly but my mother-in-law or as I call her Sassy-ma and my father in law made the most effort to not let me miss him which is why I had fun making these series”“It was my husband and my mother-in-law who told me to have fun and just do it!” Huma informed Tripoto."
"https://www.tripoto.com/trip/wanderlusting-are-you-here-are-20-beautiful-places-to-visit-in-your-20s-572879902875e
"," Goa is probably the one place which is on every traveller’s list, and the beautiful beach shacks, amazing nightlife, seafood, varieties of booze and dirt cheap prices make it the most attractive holiday destination ever.Sleep with the locals under the open sky and shining stars, whilst on this adventurous trip with winding roads, mountains, and a risk of getting stuck in the middle of nowhere.One of the remotest places in India, and the largest salt desert in the world, the Rann of Kutch comes to life sometime in October.Famous artists like A R Rahman, Chris Martin, Papon, David Guetta, Ed Sheeran, Arijit Singh have toured India, and trust me, the energy of the crowd during a live concert is unimaginable and matchless!People from all over the world throng the streets of Vrindavan during Holi just to be embraced by the colours and the mood of the festival."
"https://www.tripoto.com/trip/top-10-outrageous-hotels-in-india-that-you-must-stay-at-in-2018-before-they-get-too-popular-5a4b3e2307d1f
"," What’s nearby: Beaches that you can't get enough of, cathedrals with unparalleled gothic architecture, and of course various roadside restaurants serving inexpensive liquor and exquisitely-prepared fish.There are plenty of spaces to breathe in at the Roseate, which makes it stand out amidst an array of hotels in the capital that do promise luxury, but not calm.What’s nearby: The Bandhavgarh National Park is situated just 3km from the property and you stand a great chance to spot a majestic tiger in the morning.The national park has plenty of sights such as the Climbers Point (for trekkers) and the Bandhavgarh Hill (for a fantastic view of the jungle) to keep you engaged.We stayed at many fantastic places throughout the year, and a handful of them were a cut above usual hotels, thanks to either their location, quirky infrastructure, or simply an outrageous style of service."
"https://www.tripoto.com/trip/things-to-do-in-pondicherry
"," The clean water and beautiful marine life makes Pondicherry one of the most alluring destinations for scuba diving in India.Today, Auroville is recognised as the first and only internationally endorsed ongoing experiment in human unity and transformation of consciousness, also concerned with - and practically researching into - sustainable living and the future cultural, environmental, social and spiritual needs of mankind.Pondicherry is known for its incense sticks, aromatic candles, essential oils, handmade paper items, handicrafts, souvenirs, mementos, cotton dresses and artefacts.• Geethanjali: Known for traditional and curio shop sells sculptures, carved doors, wooden chests, paintings and furniture.The French capital of India is yours to discover with my list of the very best things to do in Puducherry (formerly called Pondicherry and generally referred to as 'Pondy')."
"https://www.tripoto.com/trip/most-luxury-travel-experiences-in-india-58abf469453d3
"," The tastefully designed suites, contemporary interiors and private balcony to open your door to the refreshing views of the sea make for a perfect, offbeat luxury experience.It takes you on a special boat designed to welcome you aboard to indulge in restorative treatments by skilled therapists and relax on the deck enjoying the views of the pristine blue waters.One of the best spa resorts in India, Ananda is located on a 100 acre Maharaja Palace Estate in Tehri, surrounded by Sal forests and overlooking the Ganges river valley.The Maharaja Express is a joint venture by IRCTC and Cox & Kings, offering a 8 day/7 night royal sojourn aboard one of the most expensive luxury trains in India.Check out the complete list of decadent experiences in India that can make you cancel your next trip abroad and travel to the secret corners of your own country to find the grand Indian adventure."
"https://www.tripoto.com/trip/best-honeymoon-destinations-in-india
"," Things to do in Kashmir: Enjoy romantic Shikara ride on Dal Lake; Take a walk around the world's highest golf course in Gulmarg; Spend a day away from the town on a hilltop at Patnitop; Visit the Shankaracharya Temple and the beautiful Mughal Gardens.Bougainvillea draped colonial townhouses, pastel villas and leafy boulevards frame the inner lanes of Pondicherry while white beaches and shimmering Bay of Bengal form the coastal boundary of the city.The 4200 sq km of pristine archipelago lagoons, unspoilt coral reefs and warm waters are a magnet for scuba divers and snorkellers and therefore perfect for those honeymooners who wish to combine adventure with love.graceful and greenery-fringed, disappearing into a watery world of villages, punted canoes, toddy shops and houseboats, Alleppey is a charming city that transports you to an era of twinkling lamps and glittering stars.Incomparable beauty is presented in terms of shimmering waterfalls and lush green forests and the city is especially colourful during February, when the locals celebrate Losar Festival (Tibetan New Year!)."
"https://www.tripoto.com/trip/best-airbnb-india-under-3000-inr
"," Activities around: Paragliding, trekking, boating, kayaking, nature walks, skiing, camp fire, hiking or explore places like Bhitmal, Ranikhet, Binsar, Mukteshwar, Ramgarh, Almora.Experience complete tranquillity and bliss in this erstwhile Portuguese colony as you roam the casuarina pines and gangly palm trees, heavy with ripe green coconuts, ride the riverboat and go fishing along the picturesque Chapora river.Activities around : Fishing, kayaking, parasailing, St Anthony's Church or visit the famous Anjuna, Ashvem, Morjim and Vagator beaches located just 3-5kms away.Activities around: Walk through their private forest and orange farm, visit a Tea Garden, shop for some stunning jewelry, carpets and antiques from the local market, hike till the Sumendu Lake, go for a day trip to Sikkim or Kalimpong!Activities around: Morning Yoga, skiing, can opt for a classic Himalayan trek (extra charges) with incredible views for true nature lovers, who wish to stay in lovely restored luxurious accommodation, drink fine chakti, dine on himachal cuisine, and enjoy spectacular pine jungle on well trained horses."
"https://www.tripoto.com/trip/the-grand-hotel-el-mirador-spain-guide-luxury
"," Exclusive luxury amenities at the resort include a heated freshwater pool surrounding the main building, a spectacular view of the Playa del Duque beach from the private terrace, access to incredible golf courses nearby and restaurants with sensational gastronomic delights.Start the day with a delicious breakfast buffet of locally-sourced fruits, freshly-baked bread, puffy pastries, all washed down with freshly-ground coffee and the finest tea.If you are looking for something effortless, you have the option of chartering a sail boat and setting off to witness the rich ecosystem of Tenerife, which is perfect for whale and dolphin watching.Explore Teide National Park, a Unesco World Heritage Site, that has on its premises volcanic rock formations, forests, plains, a diverse plant and animal life, making it a delight to discover.The heady concoction of its food and sangrías along with varied landscapes, charming colourful villages, Roman cathedrals, local fiestas and winding streets make this European country one where you can slow down, relax and enjoy yourself."
"https://www.tripoto.com/trip/8-unexpected-honeymoon-destinations-to-prove-you-are-not-just-another-couple
"," What to do: Climb the active volcano, Villarrica; go for a long walk in the Huerquehue National Park and in case you're sore from all that moving around, relax your muscles in the Termas Geométricas (hot springs).Best time to visit Pucon: This city enjoys good weather in January, February, March, April, November and December.Ten-second takeaway: While this Croatian town attracts its share of party lovers, what most people don't know is that Hvar also offers plenty of romance for honeymooners.What to do: Hike and try the different adventures in Ugong Rock; go island-hopping on the quiet waters of Honda Bay; get up close and personal with the wild animals at the Palawan Wildlife Rescue and Conservation Center.After making a million choices about the venue, dress, gifts, guestlist and decor, the last thing you and your life partner want to do is hunt for a honeymoon destination."
"https://www.tripoto.com/trip/10-bars-in-delhi-you-probably-haven-t-tried-yet-but-should-57308eefe8e1
"," In the last few months, Delhi has witnessed the launch of a number of bars, the kind that inspires even the most anti-social, couch-loving person to show their fun moves on the dance floor.Fret not because the Singles Week at Irish House will make sure you spend Valentine's day with your true love, food and beer!Thirty-second rundown: Famousfor their fusion food and delicious cocktails, this mammoth bar has a tranquil environment which will immediately put in good mood.Thirty-second rundown: Located in the heart of the city, Connaught Place, Unplugged Courtyard offers a terrace, outdoor and indoor seating.Thirty-second rundown: The perfect place to connect with friends, over awesome food and drinks in an ambiance that lets you relax and go with the flow."
"https://www.tripoto.com/trip/10-places-in-india-you-never-took-seriously-5703d1e29e83b
"," Take a weekend off and enjoy the chilly breeze of Nashik while sipping the wine of your choice, waving off the setting sun at Sula Vineyards .A perfect ambience with a deck overlooking the grape vineyards and the water body Gangapur Dam, with silent music and your favourite sport projected on a huge screen.Be it a friend’s birthday, brother’s bachelorette, sister’s wedding, your own honeymoon, cousins get together, a family outing or a random no-reason getaway, Goa is like the one-stop destination for everything!Scheduled from 12th-14 February 2015, you may want to delve into the vibrant celebrations in the midst of ancient havelis, historical forts, majestic palaces, Jain temples and indigenous culture.You talk about authentic Gujarati cuisine, the real Indian culture, the rich heritage in the form of folk dances and music, massive sand dunes; you can enjoy it all during the popular Rann Utsav ."
"https://www.tripoto.com/trip/the-ultimate-guide-to-street-shopping-in-delhi
"," While taking a stroll around the passage from Lahori Gate in Red Fort, small handicrafts shops seemed enticing to us and that was a reminder that we cannot miss the amazing local and wholesale markets in Delhi - a paradise for shopping in Delhi - which are a perfect amalgamation of a variety of people, authentic food and current fashion trends that too without a pinch in the pocket.The wind blowing over the Streets of Khari Baoli carry along with them a beautiful smell of these rich spices and suddenly you feel the flavor of Delhi standing amidst cramped lanes and tightly wreathed shops.Khari Baoli was certainly unlike the other fashion streets of Delhi but in case you want to take away packets of spices wrapped in silver airtight foil bags just so you could enrich your journey with India’s culture and flavor then this is your place.Sometimes books are not properly arranged and you have to literally scrounge to strike the gold out of the pile but it’s worth all the effort and time since you get your little surprise at fairly cheap rates.Carrying a rough list of Hemingway, Richard Bach and William Dalrymple in my pocket, I ended up with Edward Albert’s History of English Literature, Greg Mortenson and David Oliver Relin’s Three Cups of Tea , E.R.C."
"https://www.tripoto.com/trip/inner-line-permit-guide-places-in-india-you-need-a-permit-to-visit
"," Arunachal Pradesh, the land of the dawn-lit mountains is the northeastern-most state of India and shares its international borders with Bhutan in the west, Myanmar in the east and China in the north.Inner line permits can be obtained from the DC office near Polo ground of Main Baazar in Leh town between 9am to 7pm, however, the application forms need to be submitted before 3pm.Permit for Nathula and Gurudongmar lake are issued by Tourism and Civil Aviation Department and can be obtained at Bagdogra Airport and Rangpo check post.Tsomgo Lake, Yuksom, Nathula Pass, Lachung, Lachen and Yumthang Valley, Ravangla, Namchi, Zuluk, Teesta River, Gangtok and many more.It helps in regulating the movement of people in these areas, protecting tribal cultures, minimising the chances of any unsavoury incident and for security purposes in general."
"https://www.tripoto.com/trip/your-indian-passport-will-be-useless-after-24th-november-if-660267
"," All your dreams to go to an exotic foreign destination this New Year's might just fall flat!The government of India has advised all Indians living in India and abroad to urgently replace their handwritten passports (wherein your details are filled in by hand) with machine-readable ones.*So if your passport looks like this, rest assured your vacation stands cancelled.The International Civil Aviation Organization (ICAO) has set a November 24 2015 deadline for globally phasing out all Non-machine Readable Passports (MRPs).Thereafter, other countries may deny visa or entry to any person travelling on a non-machine readable passport."
"https://www.tripoto.com/trip/schengen-visa-for-indian-all-you-need-to-know-about-getting-on-an-indian-passport
"," The countries are Austria, Belgium, Czech Republic, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Netherlands, Norway, Poland, Portugal, Slovakia, Slovenia, Spain, Sweden and Switzerland.The Schengen countries have outsourced their visa application cells to VFS Global , a company which now handles the entire process, making it simpler and faster.The body of your letter should include the dates of your trip, the names and professions of those accompanying you, the purpose of your travel, and a paragraph on how you plan of bearing the expenses on this journey – mention real figures pertaining to your savings, credit cards and fixed deposits.You can also look at the policies on Insurance Pandit, compare prices and benefits, and finally go with a reliable company such as ICICI or Tata AIG.For this you will submit a bunch of your financial documents such as bank account statements for the last six months, income tax returns for the last three years and others – a list of which you'll find on the VFS website."
"https://www.tripoto.com/trip/10-places-in-india-that-even-science-has-failed-to-demystify-5742e02ce9f08
"," Locals has it that there is an evil spirit of a Tantrik (a person who practice black magic) who haunts the place and kill whoever tries to trespass during late night hours.A great spot for experiencing tranquility and a preferred route for several biker groups in India, Ladakh is a high altitude area in the Indian administered part of Jammu and Kashmir state.The Magnetic Hill is a wide open stretch, surrounded by tall and rocky mountains all over, when traveling from the city of Leh to the district town of Kargil.The villagers has it that the reason for these deaths was a heavy hail storm with hailstones as big as 23 centimeters falling on these people and eventually killing them (researchers found cracks on the skulls indicating that the impact was made by something spherical).While, of course, the world knows India as a colorful amalgamation of age old traditions and culture, there are several interesting mystiques that has put researchers and the entire concept of science under scrutiny."
"https://www.tripoto.com/trip/these-guys-took-the-ladakh-experience-to-a-whole-new-level
", 
"https://www.tripoto.com/trip/top-15-beers-costing-under-rs-200-available-in-india-from-worst-to-best
"," To be honest, Foster’s only manages to get into this list because it comes cheap and can be had almost throughout the night without caring about the hole it’s going to burn in the pocket.Good colour, average price, but one will find it difficult to keep drinking this beer throughout the night by the campfire without having the temptation of switching to a different one if available.Maybe because it’s a strong brew and one bottle is enough for its target group of bus/truck drivers to keep awake through the night driving in the hills?Fine taste, good price and great distribution is what makes KF the most widely consumed beer in India.Definitely the tastiest beer blend to have ever come out of our country, Bira has toppled records like balling pins within its short span of existence."
"https://www.tripoto.com/trip/20-things-you-d-only-understand-if-you-studied-in-pune-57c57fa6740c4
", Credits: Pune Student ChronicleCredits: Central Park HotelCredits: Pune Culture TripCredits: The Chefs CircleLet me know in the comments' section below!
"https://www.tripoto.com/trip/tharangambadi-tamil-nadu-itinerary-a-guide-to-a-dazzling-danish-village-in-india
"," In the beginning of the early 1700s, a German Lutheran missionary, Bartholomäus Ziegenbalg set up a printing press in the village and translated the Bible after mastering Tamil.The predominant families of the fishermen, presently occupy mass government housing on the outskirts of the village and the battered European and Indian architecture is being restored by a few private organisations such as the Danish Bestseller Foundation.The New Jerusalem Church , home to Bartholomäus Ziegenbalgis mausoleum, is situated right opposite to Zion, built when German missionaries arrived in 1718.Tranquebar is also a haven for leisure seeking crowds who come to the historical oddity to embed into memory the cries of the sea gulls, the wind-songs of the swaying palms and take spontaneous strolls through the thatched cottages.If all the above still doesn't whet your appetite, you can also hop aboard a boat to Uppanar River, a short ride away from the Fort Beach for a quiet picnic on an isolated island."
